Cluster0,[0.2541003010460339, 0.4079448648544724]
Cluster0,[0.03223679273709205, 0.05790105321800709]
Cluster1,[0.6482056769814157, 0.9049855705563968]
Cluster1,[0.008994931843440442, 0.005380338030938043]
Cluster2,[0.9214557279779626, 0.6458345583239161]
Cluster2,[0.0015652306425482031, 0.010389889309944045]
