88.0, 88.0
86.13584, 87.92541
81.22787, 81.50434
88.56315, 90.28411
78.42189, 78.30944
83.85994, 85.16024
89.00754, 90.09634
80.85559, 82.13574
93.0928, 93.78805
85.83112, 87.36781
90.01006, 94.05068
