78.25594800000002, 79.60455800000001, 80.512884, 79.69232600000001, 80.20585200000001, 80.251406, 81.69042400000001, 81.686572, 82.63285599999999, 82.644886, 83.554782, 83.928808, 84.40660399999999, 84.55905200000001, 84.50585, 84.75195, 85.137728, 85.932672, 86.5895, 87.014608, 85.94755, 86.943904, 87.69052199999999, 88.43572600000002, 89.038172, 89.303694, 89.73572199999998, 90.47914999999999, 90.801938, 91.854458, 92.49669200000001
77.46802000000001, 77.95497, 78.24903200000001, 78.42636200000001, 79.16815199999999, 80.067326, 80.799116, 80.96982600000001, 81.66410800000001, 82.64307999999998, 82.869246, 83.71587400000001, 84.217952, 84.87381, 84.298756, 85.394922, 85.25658, 86.191494, 86.08452399999999, 87.430144, 88.583574, 88.849772, 89.51762000000001, 90.97322000000001, 91.53897199999999, 91.3996, 91.565092, 92.20369000000001, 93.359808, 94.05544599999999, 94.535948
79.009996, 79.73734, 81.08001, 80.452326, 80.23228399999999, 80.608292, 81.46582000000001, 81.752414, 82.350066, 82.916034, 83.477404, 83.728302, 83.76763199999999, 84.17564999999999, 84.367844, 84.832076, 85.76163, 86.40590999999999, 86.23687399999999, 87.149392, 86.545674, 87.204714, 87.75335399999999, 88.87522399999997, 89.88372799999999, 90.322776, 90.77753399999999, 91.497144, 91.84789, 92.85806600000001, 93.03309999999999
78.089622, 79.849698, 80.814926, 79.715732, 80.37123600000001, 80.332268, 81.304182, 81.457262, 82.08090999999999, 82.70857600000001, 83.175588, 83.510164, 84.18368799999999, 84.387118, 84.633786, 84.925888, 85.450738, 85.792248, 86.326796, 87.05673200000001, 86.268338, 87.429946, 87.64859200000001, 88.698792, 89.952298, 90.32276399999999, 90.475374, 91.55792799999999, 91.63007400000001, 92.543156, 93.290034
77.65708, 78.869336, 79.47626600000001, 79.35665, 79.73581, 80.605686, 81.571762, 82.09470400000001, 82.73133200000001, 83.50090800000001, 84.043212, 84.646114, 84.65079399999999, 84.30020999999999, 84.137506, 84.353584, 85.068506, 85.192792, 85.23943999999999, 85.98491200000001, 86.94146599999999, 87.557294, 88.99076199999999, 89.987652, 90.197012, 90.027868, 90.38344199999999, 90.896768, 90.746268, 92.852658, 92.64360399999998
77.445338, 78.12424999999999, 78.680854, 78.72172, 79.035308, 79.60238799999999, 80.46415200000001, 80.91708200000001, 81.858636, 82.552684, 83.45155, 83.906248, 83.73343200000001, 83.74623600000001, 83.489998, 83.422544, 83.17222, 83.805638, 83.63259400000001, 83.990094, 85.5959, 86.134842, 87.73557199999999, 88.38007200000001, 88.461256, 88.733886, 89.56857, 89.94575, 90.19332, 91.12771000000001, 91.812606
77.53056799999999, 78.328322, 78.49024399999999, 78.48228399999999, 79.045646, 79.678658, 80.37001, 81.000012, 81.823572, 82.204482, 82.86243, 82.823914, 83.50055, 83.929066, 83.80094799999999, 83.40477999999999, 84.05582000000001, 84.81266600000001, 84.619294, 85.257524, 84.393068, 85.11617800000002, 86.403652, 87.97644399999999, 89.086734, 89.89838999999999, 90.356178, 91.35686799999999, 92.41475, 93.42867, 93.422796
78.50251999999999, 79.781204, 79.934026, 79.417038, 80.12555, 80.44041200000001, 81.607546, 82.180568, 83.03242399999999, 83.660068, 85.70426799999998, 85.47323800000001, 86.21003, 85.285538, 84.10248200000001, 84.580616, 84.377916, 84.98221199999999, 85.25136, 87.011104, 85.60929, 86.24099999999999, 87.41851199999999, 88.542652, 88.88025400000001, 89.324484, 90.84747, 91.950168, 91.79172600000001, 92.166044, 92.87287999999998
78.96000000000001, 80.588334, 80.225504, 79.627278, 79.893084, 81.181208, 81.47208199999999, 81.831654, 82.64111399999999, 82.812628, 83.71858999999999, 83.40130199999999, 84.367678, 84.326826, 83.864214, 83.879854, 84.24433200000001, 84.593944, 84.076196, 84.953822, 84.478714, 84.98921399999999, 85.68915999999999, 86.765606, 86.90386, 87.488694, 88.38411999999998, 89.61443399999999, 90.73458000000001, 91.517714, 92.36257600000002
78.9279, 80.780872, 80.65759, 80.059888, 80.164288, 81.16859, 82.01724999999999, 82.145498, 82.514668, 83.275088, 84.559834, 84.29872399999999, 84.373474, 85.417564, 85.45460399999999, 85.434224, 85.39995199999998, 86.656268, 85.85109399999999, 86.26796, 85.718782, 87.18971400000001, 87.951638, 89.443296, 90.447212, 90.075314, 91.26896399999998, 93.314048, 93.483306, 94.349026, 94.80096
77.58873200000001, 78.469878, 78.935048, 79.159294, 79.24627600000001, 79.94781800000001, 80.53756, 80.665094, 81.664132, 82.204008, 83.292564, 83.05700200000001, 83.72841000000001, 83.13148399999999, 83.063866, 82.989696, 84.633948, 85.153832, 84.82386, 85.95265, 86.20191, 87.363654, 89.949762, 89.969132, 90.33751400000001, 90.90176199999999, 91.302142, 91.721438, 91.94534200000001, 92.84087200000002, 93.644764
76.030924, 76.40995000000001, 76.63019, 77.23405399999999, 77.81745800000002, 78.016568, 78.243332, 78.413788, 78.68204399999999, 79.097276, 79.486456, 79.940044, 80.589772, 80.68626400000001, 81.7265, 80.997072, 81.712554, 81.097568, 81.958856, 82.599698, 81.846318, 82.64426999999999, 82.968606, 83.81335600000001, 85.33437799999999, 86.561854, 87.08875400000002, 87.65330000000002, 88.343658, 88.43034, 89.312008
