0.1, 0.2
90.1724, 95.22903
89.77372, 94.67578
92.53602, 94.62119
92.67993, 94.52001
78.23059, 78.05348
89.5147, 94.46564
92.84986, 94.37771
88.28376, 91.67776
87.93927, 91.69644
81.04183, 81.80984
